E:\TRAIN DATA\IMG\center_2019_07_03_02_04_29_878.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_29_878.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_29_878.jpg,0,1,0,13.29262
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_29_948.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_29_948.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_29_948.jpg,0,1,0,13.70326
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_30_024.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_30_024.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_30_024.jpg,-0.15,1,0,14.67194
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_30_093.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_30_093.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_30_093.jpg,-0.3,1,0,15.26418
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_30_163.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_30_163.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_30_163.jpg,-0.5000001,1,0,16.00124
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_30_234.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_30_234.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_30_234.jpg,0,1,0,16.65376
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_30_301.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_30_301.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_30_301.jpg,0,1,0,17.49953
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_30_368.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_30_368.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_30_368.jpg,-0.05,1,0,17.97121
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_30_440.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_30_440.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_30_440.jpg,-0.25,1,0,18.78118
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_30_514.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_30_514.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_30_514.jpg,-0.4,1,0,19.47986
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_30_593.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_30_593.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_30_593.jpg,0,1,0,20.23657
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_30_669.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_30_669.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_30_669.jpg,0,1,0,21.02268
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_30_742.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_30_742.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_30_742.jpg,-0.2,1,0,21.79898
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_30_813.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_30_813.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_30_813.jpg,-0.35,1,0,22.31004
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_30_889.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_30_889.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_30_889.jpg,-0.5500001,1,0,22.98623
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_30_959.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_30_959.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_30_959.jpg,0,1,0,23.65067
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_31_029.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_31_029.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_31_029.jpg,0,1,0,24.21124
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_31_100.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_31_100.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_31_100.jpg,0,1,0,24.97374
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_31_168.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_31_168.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_31_168.jpg,-0.15,1,0,25.54535
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_31_239.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_31_239.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_31_239.jpg,-0.35,1,0,26.25793
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_31_309.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_31_309.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_31_309.jpg,0,1,0,26.78931
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_31_383.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_31_383.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_31_383.jpg,0,1,0,27.53273
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_31_459.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_31_459.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_31_459.jpg,-0.1,1,0,28.27613
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_31_531.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_31_531.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_31_531.jpg,-0.25,1,0,28.80942
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_31_606.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_31_606.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_31_606.jpg,-0.45,1,0,29.44418
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_31_678.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_31_678.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_31_678.jpg,0,1,0,30.07073
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_31_746.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_31_746.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_31_746.jpg,0,1,0,30.18654
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_31_825.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_31_825.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_31_825.jpg,-0.15,1,0,30.18887
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_31_896.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_31_896.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_31_896.jpg,-0.3,1,0,30.17737
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_31_969.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_31_969.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_31_969.jpg,-0.5000001,1,0,30.14985
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_32_053.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_32_053.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_32_053.jpg,0,1,0,30.18427
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_32_129.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_32_129.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_32_129.jpg,0,1,0,30.18938
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_32_200.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_32_200.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_32_200.jpg,0,1,0,30.19039
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_32_274.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_32_274.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_32_274.jpg,0,1,0,30.19055
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_32_345.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_32_345.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_32_345.jpg,0,1,0,30.19056
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_32_416.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_32_416.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_32_416.jpg,0,1,0,30.19077
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_32_490.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_32_490.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_32_490.jpg,0,1,0,30.19008
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_32_563.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_32_563.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_32_563.jpg,0,1,0,30.19025
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_32_640.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_32_640.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_32_640.jpg,0,1,0,30.18935
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_32_707.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_32_707.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_32_707.jpg,-0.05,1,0,30.18933
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_32_780.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_32_780.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_32_780.jpg,-0.25,1,0,30.1749
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_32_847.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_32_847.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_32_847.jpg,-0.4,1,0,30.15791
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_32_920.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_32_920.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_32_920.jpg,0,1,0,30.18541
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_32_991.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_32_991.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_32_991.jpg,0,1,0,30.18827
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_33_061.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_33_061.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_33_061.jpg,0,1,0,30.19005
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_33_138.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_33_138.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_33_138.jpg,0,1,0,30.1904
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_33_213.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_33_213.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_33_213.jpg,0,1,0,30.1895
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_33_291.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_33_291.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_33_291.jpg,-0.2,1,0,30.18087
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_33_371.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_33_371.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_33_371.jpg,0,1,0,30.18365
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_33_447.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_33_447.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_33_447.jpg,0,1,0,30.18895
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_33_523.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_33_523.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_33_523.jpg,0,1,0,30.19
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_33_595.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_33_595.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_33_595.jpg,0,1,0,30.19021
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_33_666.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_33_666.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_33_666.jpg,-0.2,1,0,30.18129
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_33_741.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_33_741.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_33_741.jpg,-0.4,1,0,30.1591
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_33_811.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_33_811.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_33_811.jpg,0,1,0,30.17777
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_33_889.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_33_889.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_33_889.jpg,0,1,0,30.18853
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_33_965.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_33_965.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_33_965.jpg,0,1,0,30.19021
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_34_045.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_34_045.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_34_045.jpg,-0.15,1,0,30.1865
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_34_121.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_34_121.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_34_121.jpg,-0.35,1,0,30.16648
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_34_188.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_34_188.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_34_188.jpg,0,1,0,30.18903
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_34_266.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_34_266.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_34_266.jpg,0,1,0,30.18974
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_34_338.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_34_338.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_34_338.jpg,0,1,0,30.1902
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_34_410.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_34_410.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_34_410.jpg,0,1,0,30.19029
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_34_490.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_34_490.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_34_490.jpg,0,1,0,30.1903
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_34_564.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_34_564.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_34_564.jpg,-0.05,1,0,30.18976
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_34_646.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_34_646.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_34_646.jpg,-0.25,1,0,30.17492
E:\TRAIN DATA\IMG\center_2019_07_03_02_04_34_725.jpg,E:\TRAIN DATA\IMG\left_2019_07_03_02_04_34_725.jpg,E:\TRAIN DATA\IMG\right_2019_07_03_02_04_34_725.jpg,0,1,0,30.19012
